1 1
0.0253525 0.990973
0.0384716 0.977586
0.0401532 0.979805
0.0722986 0.966568
0.124731 0.949197
0.201815 0.884783
0.255341 0.934254
0.231913 0.857143
0.258086 0.88078
0.260861 0.784618
0.260861 0.700538
0.64736 0.797167
0.557353 0.667972
0.640475 0.62974
0.563344 0.591009
0.640475 0.54593
0.64736 0.514682
1.28339 0.555921
1.33948 0.476503
1.62378 0.426408
1.64123 0.370498
1.64123 0.339149
